,station_code,name,departement,is_open,station_type,lon,lat,alt,is_public,created_at,updated_at
204,02503001,MONT-D'ORIGNY RUE A. WARIN,2,False,4,3.498333,49.843333,79.0,True,2024-12-10 21:36:20.854,2025-10-07 17:14:09.064
205,02504001,MONTESCOURT-LIZEROLLES BOURG,2,False,4,3.258333,49.736667,80.0,True,2024-12-10 21:36:20.854,2025-10-07 17:14:09.064
206,02505001,MONTFAUCON,2,False,4,3.441,48.973333,217.0,True,2024-12-10 21:36:20.854,2025-10-07 17:14:09.064
207,02537001,NANTEUIL-LA-FOSSE,2,False,4,3.451667,49.435,174.0,True,2024-12-10 21:36:20.854,2025-10-07 17:14:09.065
208,02545001,LA NEUVILLE-BOSMONT ECOLE,2,False,4,3.838333,49.713333,132.0,True,2024-12-10 21:36:20.854,2025-10-07 17:14:09.065
209,02558001,NOUVION-EN-T,2,False,4,3.7765,50.007833,182.0,True,2024-12-10 21:36:20.854,2025-10-07 17:14:09.065
210,02558002,LE NOUVION-EN-THIERACHE,2,False,4,3.786667,50.016667,185.0,True,2024-12-10 21:36:20.854,2025-10-07 17:14:09.068
211,02567001,OHIS RUE DE FOUGERE,2,False,4,4.006667,49.928333,150.0,True,2024-12-10 21:36:20.854,2025-10-07 17:14:09.068
212,02575001,ORIGNY-STE-BENO,2,False,4,3.481,49.839167,75.0,True,2024-12-10 21:36:20.854,2025-10-07 17:14:09.068
213,02577001,OSTEL,2,False,4,3.550833,49.434167,162.0,True,2024-12-10 21:36:20.854,2025-10-07 17:14:09.071
214,02580001,OULCHY-LE-CHATE,2,False,4,3.417,49.208667,122.0,True,2024-12-10 21:36:20.854,2025-10-07 17:14:09.065
215,02585001,PARCY-ET-TIGNY,2,True,2,3.331,49.280167,148.0,True,2024-12-10 21:28:02.354,2025-10-07 17:06:09.190
216,02590001,PARGNY-LA-DHUYS LES SOURCES,2,False,4,3.553333,48.953333,142.0,True,2024-12-10 21:36:20.854,2025-10-07 17:14:09.065
217,02590002,PARGNY-LA-DHUYS AGGLOMERATION,2,False,4,3.553333,48.953333,132.0,True,2024-12-10 21:36:20.854,2025-10-07 17:14:09.065
218,02594001,PASSY EN VALOIS,2,False,2,3.199667,49.165167,141.0,True,2024-12-10 21:28:02.354,2025-10-07 17:06:09.190
219,02602001,PINON,2,False,4,3.446667,49.488333,58.0,True,2024-12-10 21:36:20.854,2025-10-07 17:14:09.065
220,02608001,PLOMION,2,False,4,4.036667,49.83,190.0,True,2024-12-10 21:36:20.854,2025-10-07 17:14:09.066
221,02613001,PONTAVERT BOURG,2,False,4,3.821667,49.406667,53.0,True,2024-12-10 21:36:20.854,2025-10-07 17:14:09.067
222,02614001,PONTRU,2,False,4,3.203,49.9075,80.0,True,2024-12-10 21:36:20.854,2025-10-07 17:14:09.068
223,02617001,POUILLY-SUR-SERRE,2,False,4,3.597333,49.683833,68.0,True,2024-12-10 21:36:20.854,2025-10-07 17:14:09.069
224,02626001,PROUVAIS,2,False,4,3.970667,49.463333,105.0,True,2024-12-10 21:36:20.854,2025-10-07 17:14:09.065
225,02643001,RESSONS-LE-LONG,2,False,4,3.1865,49.395833,40.0,True,2024-12-10 21:36:20.854,2025-10-07 17:14:09.066
226,02643002,RESSONS LE LONG,2,False,4,3.147667,49.3835,133.0,True,2024-12-10 21:36:20.854,2025-10-07 17:14:09.066
227,02648001,RIBEMONT SURFONTAINE,2,False,4,3.468333,49.753333,118.0,True,2024-12-10 21:36:20.854,2025-10-07 17:14:09.066
228,02651001,ROGECOURT MONTROUGE,2,False,4,3.426667,49.651667,95.0,True,2024-12-10 21:36:20.854,2025-10-07 17:14:09.066
229,02652001,ROGNY,2,False,4,3.815667,49.766667,115.0,True,2024-12-10 21:36:20.854,2025-10-07 17:14:09.066
230,02668001,SAINS-RICHAUMONT BOURG,2,False,4,3.71,49.825,150.0,True,2024-12-10 21:36:20.854,2025-10-07 17:14:09.066
231,02668002,SAINS-RICHAUMONT,2,False,4,3.703333,49.823333,155.0,True,2024-12-10 21:36:20.854,2025-10-07 17:14:09.066
232,02674001,ST-CLEMENT,2,False,4,4.071667,49.773167,201.0,True,2024-12-10 21:36:20.854,2025-10-07 17:14:09.066
233,02680001,SAINT-GOBAIN SANATORIUM,2,False,4,3.376667,49.595,166.0,True,2024-12-10 21:36:20.854,2025-10-07 17:14:09.066
234,02680002,SAINT-GOBAIN LA GRANGE,2,False,4,3.378333,49.601667,110.0,True,2024-12-10 21:36:20.854,2025-10-07 17:14:09.066
235,02684001,SAINT-MICHEL GENDARMERIE,2,False,4,4.13,49.92,205.0,True,2024-12-10 21:36:20.854,2025-10-07 17:14:09.066
236,02691001,ST-QUENTIN MAN,2,False,4,3.303167,49.834167,78.0,True,2024-12-10 21:36:20.854,2025-10-07 17:14:09.066
237,02691003,SAINT-QUENTIN BOURG,2,False,4,3.286667,49.848333,75.0,True,2024-12-10 21:36:20.854,2025-10-07 17:14:09.066
238,02691012,SAINT-QUENTIN AGGLOMERATION,2,False,4,3.285,49.848333,101.0,True,2024-12-10 21:36:20.854,2025-10-07 17:14:09.066
239,02705001,NIZY-LE-COMTE,2,True,1,4.0365,49.566,90.0,True,2024-12-10 21:28:02.354,2025-10-07 17:06:09.190
240,02710001,SERAUCOURT-LE-GRAND BOURG,2,False,4,3.211667,49.78,100.0,True,2024-12-10 21:36:20.854,2025-10-07 17:14:09.068
241,02720001,SISSONNE AGGLOMERATION,2,False,4,3.893333,49.571667,108.0,True,2024-12-10 21:36:20.854,2025-10-07 17:14:09.066
242,02722002,SOISSONS,2,False,4,3.310667,49.390667,40.0,True,2024-12-10 21:36:20.854,2025-10-07 17:14:09.067
243,02722004,SOISSONS,2,False,4,3.325,49.38,43.0,True,2024-12-10 21:36:20.854,2025-10-07 17:14:09.067
244,02722006,SOISSONS GENDARMERIE,2,False,4,3.325,49.38,55.0,True,2024-12-10 21:36:20.854,2025-10-07 17:14:09.067
245,02722007,SOISSONS BOURG,2,False,4,3.325,49.38,43.0,True,2024-12-10 21:36:20.854,2025-10-07 17:14:09.067
246,02722008,SOISSONS BOURG,2,False,4,3.325,49.38,45.0,True,2024-12-10 21:36:20.854,2025-10-07 17:14:09.067
247,02732001,SURFONTAINE,2,False,4,3.466667,49.75,119.0,True,2024-12-10 21:36:20.854,2025-10-07 17:14:09.068
248,02734001,TAILLEFONTAINE,2,False,4,3.044,49.312667,140.0,True,2024-12-10 21:36:20.854,2025-10-07 17:14:09.067
249,02738001,TERGNIER,2,True,2,3.320667,49.663833,59.0,True,2024-12-10 21:28:02.354,2025-10-07 17:06:09.190
250,02738002,TERGNIER QUESSY,2,False,4,3.291667,49.67,58.0,True,2024-12-10 21:36:20.854,2025-10-07 17:14:09.067
251,02758001,VAILLY-SUR-AISN,2,False,4,3.519333,49.412167,65.0,True,2024-12-10 21:36:20.854,2025-10-07 17:14:09.067
252,02780001,VENIZEL ECOLE,2,False,4,3.391667,49.366667,52.0,True,2024-12-10 21:36:20.854,2025-10-07 17:14:09.068
253,02787001,VERNEUIL-SUR-SERRE BOURG,2,False,4,3.673333,49.65,72.0,True,2024-12-10 21:36:20.854,2025-10-07 17:14:09.067
254,02789001,VERVINS FPA - ECOLE AGRICOLE,2,False,4,3.908333,49.835,180.0,True,2024-12-10 21:36:20.854,2025-10-07 17:14:09.068
255,02789003,VERVINS AGGLOMERATION,2,False,4,3.908333,49.835,175.0,True,2024-12-10 21:36:20.854,2025-10-07 17:14:09.068
256,02798001,VIELS-MAISONS LE CORNILLIER,2,False,4,3.398333,48.896667,205.0,True,2024-12-10 21:36:20.854,2025-10-07 17:14:09.068
257,02802001,VILLE-AUX-BOIS,2,False,4,3.995167,49.659667,143.0,True,2024-12-10 21:36:20.854,2025-10-07 17:14:09.068
258,02810001,VILLERS-COTTERE,2,False,4,3.083333,49.25,125.0,True,2024-12-10 21:36:20.854,2025-10-07 17:14:09.068
259,02814001,VILLERS-LES-G,2,False,4,3.673833,49.9215,154.0,True,2024-12-10 21:36:20.854,2025-10-07 17:14:09.068
260,02815001,VILLERS-SAINT-CHRISTOPHE,2,False,4,3.093333,49.78,79.0,True,2024-12-10 21:36:20.854,2025-10-07 17:14:09.068
261,02822001,VIVIERES,2,False,4,3.103333,49.303333,140.0,True,2024-12-10 21:36:20.854,2025-10-07 17:14:09.068
262,03003001,AINAY-LE-CHATE,3,False,4,2.696,46.705667,220.0,True,2024-12-10 21:36:23.261,2025-10-07 17:14:11.144
263,03005001,ARCHIGNAT,3,False,3,2.433667,46.359333,370.0,True,2024-12-10 21:28:04.977,2025-10-07 17:06:12.217
264,03005002,ARCHIGNAT-SPC,3,True,5,2.385833,46.3325,557.0,True,2024-12-10 21:28:04.977,2025-10-07 17:06:12.217
265,03006001,ARFEUILLES,3,False,4,3.728333,46.153333,425.0,True,2024-12-10 21:36:23.261,2025-10-07 17:14:11.145
266,03006002,ARFEUILLES LES BIEFS,3,False,4,3.728333,46.155,823.0,True,2024-12-10 21:36:23.261,2025-10-07 17:14:11.147
267,03006003,ARFEUILLES,3,False,4,3.7355,46.163667,450.0,True,2024-12-10 21:36:23.261,2025-10-07 17:14:11.149
268,03009001,AUBIGNY,3,False,4,3.1865,46.6735,200.0,True,2024-12-10 21:36:23.264,2025-10-07 17:14:11.150
269,03013001,AVERMES RUE DES GATEAUX,3,False,4,3.306667,46.588333,215.0,True,2024-12-10 21:28:04.977,2025-10-07 17:06:12.217
270,03015001,BAGNEUX DOMAINE DU SOURD,3,False,4,3.205,46.658333,212.0,True,2024-12-10 21:36:23.262,2025-10-07 17:14:11.151
271,03015002,BAGNEUX LE SAULT,3,False,4,3.205,46.658333,210.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.153
272,03022001,BELLENAVES BOURG,3,False,4,3.08,46.2,397.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.153
273,03022002,BELLENAVES-SPC,3,True,5,3.085333,46.200167,338.0,True,2024-12-10 21:28:04.977,2025-10-07 17:06:12.217
274,03023001,BELLERIVE-SUR-ALLIER BOURG,3,False,4,3.406667,46.116667,260.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.152
275,03025001,BESSAY-SUR-ALLIER,3,False,4,3.363333,46.443333,226.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.152
276,03029001,BILLY,3,False,4,3.431667,46.233333,286.0,True,2024-12-10 21:28:04.979,2025-10-07 17:06:12.217
277,03036001,BOURBON-L ARCH,3,False,4,3.057167,46.586,235.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.146
278,03036002,BOURBON_SAPC,3,True,2,3.0495,46.58,270.0,True,2024-12-10 21:28:04.977,2025-10-07 17:06:12.217
279,03036003,BOURBON-L'ARCH,3,False,4,3.091833,46.568167,278.0,True,2024-12-10 21:36:23.264,2025-10-07 17:14:11.149
280,03036004,BOURBON-L'ARCHAMBAULT,3,False,4,3.056667,46.583333,277.0,True,2024-12-10 21:36:23.264,2025-10-07 17:14:11.151
281,03037001,BRAIZE LES LANDES BLANCHES,3,False,4,2.653333,46.665,232.0,True,2024-12-10 21:36:23.264,2025-10-07 17:14:11.153
282,03038001,BRANSAT,3,False,4,3.223333,46.328333,350.0,True,2024-12-10 21:36:23.264,2025-10-07 17:14:11.153
283,03043001,BROUT-VERNET,3,False,4,3.267667,46.187167,315.0,True,2024-12-10 21:36:23.264,2025-10-07 17:14:11.153
284,03046001,BUXIERES,3,False,4,3.004833,46.4535,375.0,True,2024-12-10 21:28:04.979,2025-10-07 17:06:12.217
285,03048002,CERILLY LE POINT DU JOUR,3,False,4,2.818333,46.616667,250.0,True,2024-12-10 21:36:23.262,2025-10-07 17:14:11.153
286,03048004,CERILLY AGGLOMERATION,3,False,4,2.818333,46.616667,294.0,True,2024-12-10 21:36:23.262,2025-10-07 17:14:11.153
287,03048005,CERILLY,3,False,4,2.776667,46.598333,315.0,True,2024-12-10 21:36:23.262,2025-10-07 17:14:11.153
288,03048006,CERILLY,3,False,4,2.8085,46.6185,306.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.145
289,03053001,CHANTELLE LA FONT VINEE,3,False,4,3.15,46.236667,330.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.145
290,03053003,CHANTELLE,3,False,4,3.155333,46.2315,310.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.146
291,03055001,LA CHAPELAUDE AGGLOMERATION,3,False,4,2.503333,46.42,241.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.147
292,03059001,CHAREIL-CINTRAT_SAPC,3,True,2,3.225667,46.275833,286.0,True,2024-12-10 21:28:04.977,2025-10-07 17:06:12.219
293,03060001,VICHY-CHARMEIL,3,True,0,3.398667,46.166667,249.0,True,2024-12-10 21:28:04.979,2025-10-07 17:06:12.218
294,03061001,CHARMES_SAPC,3,True,2,3.233667,46.0635,330.0,True,2024-12-10 21:28:04.979,2025-10-07 17:06:12.217
295,03064001,CHATEAU-SUR-ALLIER ECOLE,3,False,4,3.03,46.765,190.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.152
296,03066001,CHATEL-MONTAGNE,3,False,4,3.683333,46.116667,345.0,True,2024-12-10 21:36:23.264,2025-10-07 17:14:11.153
297,03066002,CHATEL-MTG,3,False,4,3.666667,46.115,366.0,True,2024-12-10 21:36:23.264,2025-10-07 17:14:11.153
298,03066003,CHATEL-MONTAGNE,3,False,4,3.683,46.1155,515.0,True,2024-12-10 21:28:04.979,2025-10-07 17:06:12.217
299,03073001,CHEMILLY,3,False,4,3.315833,46.488333,235.0,True,2024-12-10 21:36:23.264,2025-10-07 17:14:11.153
300,03074001,CHEVAGNES,3,True,2,3.549167,46.630667,228.0,True,2024-12-10 21:28:04.977,2025-10-07 17:06:12.217
301,03082001,COMMENTRY ECOLE,3,False,4,2.741667,46.288333,385.0,True,2024-12-10 21:36:23.262,2025-10-07 17:14:11.146
302,03082002,COMMENTRY AGGLOMERATION,3,False,4,2.741667,46.288333,391.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.147
303,03082003,COMMENTRY,3,False,3,2.746667,46.295,370.0,True,2024-12-10 21:28:04.978,2025-10-07 17:06:12.218
304,03083001,CONTIGNY LA RACHERIE,3,False,4,3.305,46.351667,239.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.152
305,03083002,CONTIGNY,3,False,4,3.292333,46.3535,305.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.153
306,03084001,COSNE,3,False,4,2.828333,46.473333,235.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.154
307,03084003,COSNE-D'ALLIER,3,False,4,2.83,46.473333,230.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.154
308,03084004,COSNE D'ALLIER,3,False,4,2.840333,46.462333,245.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.154
309,03087001,COULEUVRE,3,False,4,2.853333,46.679833,308.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.154
310,03089001,COUTANSOUZE,3,False,4,3.011667,46.216667,595.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.145
311,03092002,CRESSANGES-SPC,3,True,5,3.145,46.446833,473.0,True,2024-12-10 21:28:04.978,2025-10-07 17:06:12.219
312,03098001,DESERTINES LA VERNE - JARDINS,3,False,4,2.618333,46.355,275.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.148
313,03099001,DEUX-CHAISES BOUILLE,3,False,4,3.012667,46.364667,470.0,True,2024-12-10 21:36:23.262,2025-10-07 17:14:11.149
314,03100001,DIOU,3,True,2,3.706667,46.541667,220.0,True,2024-12-10 21:28:04.978,2025-10-07 17:06:12.217
315,03102001,DOMPIERRE-SUR-BESBRE,3,False,4,3.678333,46.521667,255.0,True,2024-12-10 21:36:23.264,2025-10-07 17:14:11.152
316,03103001,LE DONJON,3,False,4,3.782667,46.3555,325.0,True,2024-12-10 21:36:23.264,2025-10-07 17:14:11.152
317,03106002,DURDAT-LAREQUILLE,3,True,2,2.695667,46.251667,500.0,True,2024-12-10 21:28:04.977,2025-10-07 17:06:12.218
318,03107001,EBREUIL,3,False,4,3.089167,46.117667,310.0,True,2024-12-10 21:36:23.264,2025-10-07 17:14:11.154
319,03108001,ECHASSIERES_SAPC,3,True,2,2.957667,46.191167,650.0,True,2024-12-10 21:28:04.978,2025-10-07 17:06:12.218
320,03113001,FERRIERES-SUR-SICHON BOURG,3,False,4,3.648333,46.026667,535.0,True,2024-12-10 21:36:23.264,2025-10-07 17:14:11.145
321,03114001,FERTE-HAUTERIVE,3,True,2,3.331,46.376833,226.0,True,2024-12-10 21:28:04.978,2025-10-07 17:06:12.217
322,03115001,FLEURIEL TAXAT,3,False,4,3.178667,46.264,310.0,True,2024-12-10 21:36:23.264,2025-10-07 17:14:11.147
323,03117001,FRANCHESSE MARGEAT,3,False,4,3.033333,46.636667,319.0,True,2024-12-10 21:36:23.262,2025-10-07 17:14:11.148
324,03117002,FRANCHESSE CHATEAU DU VALLAT,3,False,4,3.033333,46.636667,250.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.149
325,03118001,GANNAT,3,False,4,3.198667,46.110333,347.0,True,2024-12-10 21:36:23.262,2025-10-07 17:14:11.150
326,03118002,GANNAT MONTEIGNET - FONTORTE,3,False,4,3.196667,46.1,316.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.151
327,03121001,GENNETINES PLAMONT,3,False,4,3.411667,46.636667,250.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.152
328,03125001,LA GUILLERMIE,3,True,2,3.639833,45.984667,722.0,True,2024-12-10 21:28:04.978,2025-10-07 17:06:12.219
329,03127001,HERISSON,3,False,4,2.757333,46.501167,248.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.145
330,03127002,HERISSON BOURG,3,False,4,2.711667,46.508333,200.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.148
331,03127004,HERISSON PONTS-ET-CHAUSSEES,3,False,4,2.711667,46.508333,199.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.148
332,03127005,HERISSON-SPC,3,True,5,2.712167,46.507667,203.0,True,2024-12-10 21:28:04.978,2025-10-07 17:06:12.219
333,03130001,ISLE-ET-BARDAIS CARRAGUT,3,False,4,2.793333,46.688333,235.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.150
334,03130002,ISLE-ET-BARDAIS,3,True,2,2.730167,46.663333,262.0,True,2024-12-10 21:28:04.978,2025-10-07 17:06:12.217
335,03130003,ISLE-ET-BARDAIS MARMANDE,3,False,4,2.793333,46.688333,250.0,True,2024-12-10 21:36:23.264,2025-10-07 17:14:11.151
336,03130004,ISLE-ET-BARDAIS TRONCAIS,3,False,4,2.793333,46.688333,300.0,True,2024-12-10 21:36:23.264,2025-10-07 17:14:11.152
337,03132001,JALIGNY,3,False,4,3.591,46.369333,285.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.145
338,03135001,LALIZOLLE,3,False,4,2.983667,46.176333,618.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.145
339,03135002,LALIZOLLE,3,False,4,3.0205,46.143667,525.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.146
340,03138001,LAPALISSE,3,False,4,3.638333,46.248333,285.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.150
341,03138002,LAPALISSE LES MINAIRES,3,False,4,3.628333,46.248333,364.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.151
342,03138003,LAPALISSE AGGLOMERATION,3,False,4,3.628333,46.248333,287.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.152
343,03139002,LAPRUGNE,3,False,4,3.797833,46.004333,1093.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.153
344,03139003,LAPRUGNE LA MANILLIERE,3,False,4,3.721667,46.013333,710.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.154
345,03149001,LOUCHY-MONTFAND GOUZOLLES,3,False,4,3.243333,46.306667,270.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.145
346,03149002,LOUCHY-MONTFAND,3,False,4,3.241833,46.303667,280.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.146
347,03155001,LURCY-LEVIS,3,False,4,2.935167,46.730167,206.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.149
348,03155003,LURCY-LEVIS SA,3,True,1,2.947667,46.718333,225.0,True,2024-12-10 21:28:04.978,2025-10-07 17:06:12.218
349,03156001,LUSIGNY,3,False,4,3.484333,46.588833,249.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.153
350,03158001,MAILLET,3,False,4,2.691333,46.4935,280.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.153
351,03159001,MALICORNE,3,False,4,2.7775,46.300333,400.0,True,2024-12-10 21:28:04.978,2025-10-07 17:06:12.219
352,03161001,MARCILLAT-EN-COMBRAILLES,3,False,4,2.638333,46.166,494.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.145
353,03162001,MARIGNY,3,True,2,3.195833,46.581667,249.0,True,2024-12-10 21:28:04.978,2025-10-07 17:06:12.217
354,03165001,MAYET-DE-MONTAG,3,False,4,3.684,46.076833,542.0,True,2024-12-10 21:36:23.264,2025-10-07 17:14:11.146
355,03165002,LE MAYET-DE-MONTAGNE-EDF,3,False,4,3.666667,46.07,480.0,True,2024-12-10 21:36:23.264,2025-10-07 17:14:11.147
356,03165003,LE MAYET-DE-MONTAGNE BOURG,3,False,4,3.666667,46.07,532.0,True,2024-12-10 21:36:23.264,2025-10-07 17:14:11.149
357,03165004,LE MAYET-DE-MONTAGNE,3,False,4,3.666667,46.07,554.0,True,2024-12-10 21:36:23.264,2025-10-07 17:14:11.149
358,03165005,LE-MAYET-DE-MONTAGNE-SPC,3,True,5,3.661667,46.072833,540.0,True,2024-12-10 21:28:04.978,2025-10-07 17:06:12.218
359,03168001,MEAULNE,3,False,4,2.610167,46.610833,218.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.152
360,03180001,MONTBEUGNY,3,True,1,3.423167,46.536333,275.0,True,2024-12-10 21:28:04.978,2025-10-07 17:06:12.217
361,03181001,MONTCOMBROUX-LES-MINES,3,False,4,3.738333,46.351667,346.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.147
362,03183001,LE MONTET PEPINIERES,3,False,4,3.053333,46.408333,493.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.148
363,03185001,MONTLUCON,3,False,4,2.606667,46.32,207.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.150
364,03185002,MONTLUCON,3,False,4,2.605,46.34,227.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.151
365,03185006,MONTLUCON,3,False,3,2.596333,46.365,207.0,True,2024-12-10 21:28:04.979,2025-10-07 17:06:12.218
366,03185007,MONTLUCON,3,True,1,2.574667,46.355167,229.0,True,2024-12-10 21:28:04.978,2025-10-07 17:06:12.217
367,03185008,MONTLUCON-SPC,3,False,5,2.598333,46.351667,208.0,True,2024-12-10 21:28:04.978,2025-10-07 17:06:12.219
368,03186001,MONTMARAULT,3,False,3,2.9525,46.314833,466.0,True,2024-12-10 21:28:04.978,2025-10-07 17:06:12.218
369,03186002,MONTMARAULT AGGLOMERATION,3,False,4,2.955,46.316667,483.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.151
370,03186003,MONTMARAULT-SPC,3,True,5,2.953333,46.315,475.0,True,2024-12-10 21:28:04.978,2025-10-07 17:06:12.218
371,03187001,MONTOLDRE,3,False,4,3.449167,46.3275,280.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.146
372,03190001,MOULINS PONTS-ET-CHAUSSEES,3,False,4,3.333333,46.566667,215.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.146
373,03190002,MOULINS ECOLE NORMALE,3,False,4,3.333333,46.566667,222.0,True,2024-12-10 21:28:04.978,2025-10-07 17:06:12.218
374,03190003,MOULINS-SPC,3,True,5,3.325667,46.561667,214.0,True,2024-12-10 21:28:04.978,2025-10-07 17:06:12.218
375,03193001,NASSIGNY,3,False,4,2.616667,46.483333,205.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.147
376,03193002,NASSIGNY,3,False,4,2.605,46.5,196.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.147
377,03195001,NERIS-LES-BAINS BOURG,3,False,4,2.66,46.286667,350.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.148
378,03197001,NEUILLY-LE-REAL,3,False,4,3.431667,46.463333,260.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.147
379,03200001,NEUVY,3,False,3,3.2855,46.549667,250.0,True,2024-12-10 21:28:04.978,2025-10-07 17:06:12.218
380,03203001,PARAY-LE-FRESIL,3,False,4,3.61,46.655,227.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.147
381,03204001,PARAY-SOUS-BRIAILLES,3,True,2,3.337833,46.2835,250.0,True,2024-12-10 21:28:04.979,2025-10-07 17:06:12.218
382,03211001,PREMILHAT,3,False,4,2.536667,46.311667,300.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.147
383,03214001,ROCLES SANATORIUM,3,False,4,3.031667,46.421667,430.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.148
384,03220001,SAINT-BONNET-DE-ROCHEFORT,3,False,4,3.136667,46.146667,339.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.147
385,03221001,SAINT-BONNET-TRONCAIS,3,False,4,2.693333,46.66,270.0,True,2024-12-10 21:36:23.263,2025-10-07 17:14:11.148
386,03224001,SAINT-CLEMENT AGGLOMERATION,3,False,4,3.703333,46.061667,485.0,True,2024-12-10 21:36:23.264,2025-10-07 17:14:11.148
387,03226001,SAINT DIDIER_SAPC,3,True,2,3.850167,46.365333,293.0,True,2024-12-10 21:28:04.978,2025-10-07 17:06:12.218
388,03236001,SAINT-GERMAIN-DES-FOSSES,3,False,4,3.435833,46.1905,286.0,True,2024-12-10 21:28:04.978,2025-10-07 17:06:12.218
389,03237001,SAINT-GERMAIN-DE-SALLES ECOLE,3,False,4,3.213333,46.178333,305.0,True,2024-12-10 21:36:23.264,2025-10-07 17:14:11.150
390,03238001,SAINT-HILAIRE BOURG,3,False,4,3.021667,46.493333,314.0,True,2024-12-10 21:36:23.264,2025-10-07 17:14:11.150
391,03240001,ST-LEON,3,True,2,3.685833,46.4025,378.0,True,2024-12-10 21:28:04.978,2025-10-07 17:06:12.218
392,03248001,ST-NICOLAS,3,True,1,3.805167,46.0515,1022.0,True,2024-12-10 21:28:04.978,2025-10-07 17:06:12.218
393,03253001,ST-POURCAIN-BES,3,False,3,3.615833,46.491667,268.0,True,2024-12-10 21:28:04.979,2025-10-07 17:06:12.218
394,03253002,SAINT-POURCAIN-SUR-BESBRE-SPC,3,True,5,3.653333,46.476667,249.0,True,2024-12-10 21:28:04.979,2025-10-07 17:06:12.218
395,03254001,SAINT-POURCAIN-SUR-SIOULE,3,False,4,3.29,46.306667,238.0,True,2024-12-10 21:36:23.264,2025-10-07 17:14:11.149
